movieName,pageRank,ratingcount
Pandora and the Flying Dutchman,0.23817220419536367,2
"Paradine Case, The",0.23817220419536367,2
"Twilight Saga: Eclipse, The",0.23815710863347653,2
Flipped,0.2381507258411538,2
Tusk,0.23808373128793636,2
It Takes Two,0.23804925499073826,2
"Bling Ring, The",0.23800781256083645,2
CB4 - The Movie,0.23796335535343574,2
The Nice Guys,0.23796335535343574,2
The Conjuring 2,0.23796335535343574,2
"Onion Movie, The",0.23796335535343574,2
Three O'Clock High,0.23796335535343574,2
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",0.23794393532504896,2
88 Minutes,0.23760010572812426,2
"Invasion, The",0.23760010572812426,2
Charlotte's Web,0.23751175802981575,2
Daddy's Home,0.2375109683536521,2
Now You See Me 2,0.2375109683536521,2
Fermat's Room (La habitación de Fermat),0.23749945544405043,2
Come and See (Idi i smotri),0.23743866478223152,2
Valentine's Day,0.23736567347867377,2
"Innocents, The",0.23731772268276136,2
"Big Tease, The",0.23719247125121184,2
Happy Endings,0.23709602551172754,2
Sex: The Annabel Chong Story,0.23709602551172754,2
Family Plot,0.2370793704150178,2
Saw VII 3D - The Final Chapter,0.23707608541008693,2
Saw VI,0.23707608541008693,2
I'll Do Anything,0.23705946832817265,2
H.O.T.S.,0.23705946832817265,2
Home,0.23696297926634585,2
Deuce Bigalow: European Gigolo,0.2369311986706179,2
You Kill Me,0.2369311986706179,2
Fun and Fancy Free,0.236927063725013,2
"Million Dollar Duck, The (a.k.a. $1,000,000 Duck)",0.236927063725013,2
Beach Party,0.236927063725013,2
Benji the Hunted,0.236927063725013,2
House Party 2,0.2369001365795948,2
Problem Child 2,0.2369001365795948,2
"Garbage Pail Kids Movie, The",0.2369001365795948,2
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",0.23687050640492516,2
"O Auto da Compadecida (Dog's Will, A)",0.23686365517854144,2
Steamboy (Suchîmubôi),0.23684795242439838,2
Casualties of War,0.2368447419415884,2
Sweet Sixteen,0.23678758085270885,2
"Day of the Beast, The (Día de la Bestia, El)",0.23677695915136124,2
Lawless,0.23676713760009643,2
Into the Blue,0.236630390239889,2
The Earrings of Madame de...,0.23659983276082927,2
Schizopolis,0.23658320587132042,2
Lost Souls,0.23658320587132042,2
Simon of the Desert (Simón del desierto),0.2365322231431899,2
Invictus,0.23652693800210356,2
"Fast & Furious 6 (Fast and the Furious 6, The)",0.23652693800210356,2
Helvetica,0.23652664855123268,2
"Love Guru, The",0.2364647025921662,2
National Lampoon's Van Wilder: The Rise of Taj,0.2364647025921662,2
Good Luck Chuck,0.2364647025921662,2
"Scout, The",0.23642084027440796,2
Starship Troopers 2: Hero of the Federation,0.23625791207606123,2
The Secret Life of Pets,0.23624520566826773,2
"Peanuts Movie, The",0.23624520566826773,2
The Legend of Tarzan,0.23624520566826773,2
Eulogy,0.2360761025300946,2
Hitman: Agent 47,0.23607455100231983,2
Defendor,0.23585017544722828,2
Land of the Lost,0.23585017544722828,2
Recount,0.23585017544722828,2
Aimée & Jaguar,0.2357591718218202,2
Bad Day at Black Rock,0.2357531850325056,2
Vera Drake,0.23571615397548418,2
Planet 51,0.23566082338225344,2
Just My Luck,0.23551165181547468,2
Becoming Jane,0.23551165181547468,2
Gun Crazy (a.k.a. Deadly Is the Female),0.23549806685961236,2
Sleepaway Camp,0.23549063410653145,2
"Good Mother, The",0.23546459245947315,2
Prefontaine,0.23546459245947315,2
"Shop on Main Street, The (Obchod na korze)",0.2354109780477821,2
Rivers and Tides,0.23540803513938532,2
B*A*P*S,0.23524607853290658,2
Leave Her to Heaven,0.23523552265029224,2
"Spy Next Door, The",0.23521882665884453,2
Journey to the Center of the Earth,0.23521882665884453,2
Born Yesterday,0.23521562056344705,2
One Good Cop,0.23521562056344705,2
"Marrying Man, The (Too Hot to Handle)",0.23521562056344705,2
Half Moon Street,0.23521562056344705,2
Babies (Bébé(s)),0.23515157312205048,2
Sweet Charity,0.2350832159602874,2
"Robe, The",0.2350832159602874,2
"Girls, Les",0.2350832159602874,2
Lover Come Back,0.2350832159602874,2
State Fair,0.2350832159602874,2
"Picture of Dorian Gray, The",0.2350832159602874,2
Silk Stockings,0.2350832159602874,2
Straight Talk,0.2350832159602874,2
Mogambo,0.2350832159602874,2
Gidget,0.2350832159602874,2
Take Me Out to the Ball Game,0.2350832159602874,2
Kopps,0.23504853242414422,2
"Last Days, The",0.23501350366548363,2
Richard Pryor: Live in Concert,0.23496163415921148,2
Mood Indigo (L'écume des jours),0.23490513154397683,2
Timeline,0.23486775685678898,2
Aqua Teen Hunger Force Colon Movie Film for Theaters,0.23475320782110637,2
Doctor Who: The Time of the Doctor,0.23474655290699822,2
"Bigger, Stronger, Faster*",0.23460395405733372,2
Body of Evidence,0.23459931857014482,2
Captain Blood,0.2345748288009627,2
Confessions (Kokuhaku),0.23456632428945293,2
"Americanization of Emily, The",0.23456433031945848,2
"Day of the Dolphin, The",0.23456433031945848,2
G.I. Joe: Retaliation,0.23452389900309645,2
G-Force,0.23452389900309645,2
"Same Time, Next Year",0.23446739242307119,2
Blankman,0.23446691396698513,2
Rififi (Du rififi chez les hommes),0.23438978808157934,2
King Creole,0.23437115990505866,2
"Inspector General, The",0.2343146025849708,2
Q & A,0.23428238786187044,2
Miami Blues,0.23428238786187044,2
Neighbors 2: Sorority Rising,0.23427151505756325,2
"Look of Silence, The",0.23427151505756325,2
Best of Enemies,0.23427151505756325,2
Turistas,0.23416181395251112,2
Epic Movie,0.23416181395251112,2
"SpongeBob SquarePants Movie, The",0.23412305611329268,2
Good Burger,0.23412305611329268,2
Deadly Friend,0.23411048462441614,2
House II: The Second Story,0.23411048462441614,2
Pumpkinhead,0.23411048462441614,2
Puppet Master,0.23411048462441614,2
Phantoms,0.23411048462441614,2
Amityville 1992: It's About Time,0.23411048462441614,2
Fright Night Part II,0.23411048462441614,2
Prom Night II,0.23411048462441614,2
Eye of the Needle,0.2341073600747341,2
Thief of Hearts,0.2341073600747341,2
License to Wed,0.23405119287422949,2
Red Beard (Akahige),0.23395790193291915,2
Jupiter Ascending,0.23392650133951895,2
"Gambler, The",0.23391410434021595,1
Caveman,0.23391410434021595,1
"Hour of the Pig, The",0.23391410434021595,1
Unmade Beds,0.23391410434021595,1
Prisoner of the Mountains (Kavkazsky plennik),0.23391410434021595,1
Twin Town,0.23391410434021595,1
Dream With the Fishes,0.23391410434021595,1
When the Cat's Away (Chacun cherche son chat),0.23391410434021595,1
2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),0.23391410434021595,1
Experience Preferred... But Not Essential,0.23391410434021595,1
"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",0.23391410434021595,1
Salome's Last Dance,0.23391410434021595,1
Black Tar Heroin: The Dark End of the Street,0.23391410434021595,1
For All Mankind,0.23391410434021595,1
"Grass Is Greener, The",0.23391410434021595,1
Funeral in Berlin,0.23391410434021595,1
Promises,0.23391410434021595,1
"Tale of Springtime, A (Conte de Printemps)",0.23391410434021595,1
The Big Sleep,0.23391410434021595,1
"Separation, The (Séparation, La)",0.23391410434021595,1
Storefront Hitchcock,0.23391410434021595,1
"This World, Then the Fireworks",0.23391410434021595,1
"Seventh Heaven (Septième ciel, Le)",0.23391410434021595,1
Morgan!,0.23391410434021595,1
Erik the Viking,0.23391410434021595,1
"Experts, The",0.23391410434021595,1
How to Get Ahead in Advertising,0.23391410434021595,1
Train of Life (Train de vie),0.23391410434021595,1
"Flower of My Secret, The (La flor de mi secreto)",0.23391410434021595,1
Nowhere to Hide (Injeong sajeong bol geot eobtda),0.23391410434021595,1
Two Ninas,0.23391410434021595,1
"Better Tomorrow, A (Ying hung boon sik)",0.23391124066947233,2
"Protector, The (a.k.a. Warrior King) (Tom yum goong)",0.23391124066947233,2
"Hobbit, The",0.23384683960947983,2
Addams Family Reunion,0.23378074160629875,2
Support Your Local Sheriff!,0.23362074469474756,2
Bastard Out of Carolina,0.23362074469474756,2
"Book Thief, The",0.23354870728742044,2
Nim's Island,0.2334917423202786,2
Babylon A.D.,0.2334917423202786,2
Jennifer's Body,0.23346889637794846,2
White Noise,0.23338243964891905,2
Silver Streak,0.23332768124975728,2
Norbit,0.23332556921643197,2
Little Man,0.23332556921643197,2
Jason Bourne,0.2333011805100707,2
Soul Kitchen,0.2331884943239292,2
Betsy's Wedding,0.23316377445002315,2
"Eyes of Tammy Faye, The",0.23316377445002315,2
Author! Author!,0.23316377445002315,2
Hearts in Atlantis,0.23316377445002315,2
Carnage,0.2331277147686672,2
Duets,0.23311782657589286,2
"Veronika Voss (Sehnsucht der Veronika Voss, Die)",0.2331060721953765,2
High and Low (Tengoku to jigoku),0.2331060721953765,2
"Girl Next Door, The",0.23309089943047476,2
Gigli,0.23309089943047476,2
"Darkest Hour, The",0.23308748165176424,2
Wild Hogs,0.23308748165176424,2
Transporter 3,0.23308748165176424,2
Monsters vs Aliens: Mutant Pumpkins from Outer Space,0.23306463570943423,2
Music Box,0.23303136984686348,2
Cactus Flower,0.23303136984686348,2
"Sorcerer's Apprentice, The",0.23302524624182688,2
Calamity Jane,0.23297902247103236,2
Piñero,0.2329520953256142,2
More,0.23288030104046534,2
Police Story (Ging chaat goo si),0.23288030104046534,2
God Bless America,0.23288030104046534,2
Redline,0.23288030104046534,2
Son of Rambow,0.232836007803384,2
"Quiet Earth, The",0.23283021744608273,2
Faust,0.2328276913953775,2
100 Girls,0.23282729446166225,2
Year One,0.2327739687222004,2
Raise Your Voice,0.23274798068411048,2
Manderlay,0.23271941948501593,2
Scooby-Doo 2: Monsters Unleashed,0.23271356590737863,2
It's Such a Beautiful Day,0.23270650066554205,2
In the Cut,0.232687511993171,2
Three Fugitives,0.232687511993171,2
"Affair of Love, An (Liaison pornographique, Une)",0.23267769215694065,2
Daddy Day Care,0.23265329466661974,2
"Spirit of St. Louis, The",0.23264144349832172,2
Madame Sousatzka,0.2325918671556827,2
Angel and the Badman,0.2325273121403331,2
There's No Business Like Show Business,0.2325273121403331,2
Carnosaur,0.23252096213123097,2
"Gauntlet, The",0.23251248420603454,2
Exodus,0.23251248420603454,2
Private School,0.23249927637945308,2
Just Married,0.23248464342236239,2
House (Hausu),0.23244484741686292,2
Andre,0.23241186851768025,2
American Ninja 2: The Confrontation,0.23237820516523044,2
Furious 7,0.2323697080536861,2
Indie Game: The Movie,0.2323697080536861,2
Imagine Me & You,0.23236423083592347,2
Independence Day: Resurgence,0.23230747264374876,2
Steve Jobs,0.23230747264374876,2
Coach Carter,0.23230251141915112,2
Harakiri (Seppuku),0.2322655196358826,2
City of Ember,0.23226062790265925,2
Runaway,0.2322556250509206,2
"Vernon, Florida",0.23218509031617968,2
Eddie and the Cruisers,0.2320887616141409,2
"Power of Nightmares, The: The Rise of the Politics of Fear",0.2320873442594371,2
"Shootist, The",0.23207034189560857,2
Inglorious Bastards (Quel maledetto treno blindato),0.2319906379433644,2
"You, Me and Dupree",0.2319769460814295,2
"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer)",0.23189399100803607,2
Lady Snowblood (Shurayukihime),0.23189399100803607,2
Munchies,0.23189399100803607,2
Choke,0.23189399100803607,2
Dead Snow (Død snø),0.2318874383062867,2
"Son of the Bride (Hijo de la novia, El)",0.23185023810503783,2
Awake,0.23181236924145376,2
Josie and the Pussycats,0.2316798422992075,2
Slackers,0.23165033486638847,2
Music of the Heart,0.2315777509688612,2
Domestic Disturbance,0.23151655120549255,2
Requiem for a Heavyweight,0.23149129423983172,2
Testament,0.23149129423983172,2
Whisper of the Heart (Mimi wo sumaseba),0.2314735814450732,2
Leap Year,0.23146828752520787,2
American Pie Presents Beta House (American Pie 6: Beta House),0.23146488650406327,2
"American Crime, An",0.2314566856626403,2
Casino Royale,0.23136782651744464,2
Speed Racer,0.23133755137086823,2
8 Women,0.2313187888713603,2
Purple Noon (Plein soleil),0.2312444475998656,2
Tortilla Soup,0.23124166958073297,2
"Wages of Fear, The (Salaire de la peur, Le)",0.23119853570000568,2
Girl,0.23117083765099242,1
Just Write,0.23117083765099242,1
Shelter,0.23117083765099242,1
Boy Culture,0.23117083765099242,1
Shining Through,0.23117083765099242,1
Three of Hearts,0.23117083765099242,1
"Darkman II: Return of Durant, The",0.23117083765099242,1
Back Soon,0.23117083765099242,1
"Getting Go, the Go Doc Project",0.23117083765099242,1
The Brave Little Toaster Goes to Mars,0.23117083765099242,1
Boys,0.23117083765099242,1
The Conrad Boys,0.23117083765099242,1
Plan B,0.23117083765099242,1
Land of Storms,0.23117083765099242,1
Naomi and Ely's No Kiss List,0.23117083765099242,1
Straight-Jacket,0.23117083765099242,1
Mystery Date,0.23117083765099242,1
Swedish Auto,0.23117083765099242,1
"Patrik Age 1.5 (Patrik 1,5)",0.23117083765099242,1
Zerophilia,0.23117083765099242,1
Yossi (Ha-Sippur Shel Yossi),0.23117083765099242,1
The Way He Looks,0.23117083765099242,1
Queen Christina,0.23117083765099242,1
Clapham Junction,0.23117083765099242,1
Were the World Mine,0.23117083765099242,1
Breakfast with Scot,0.23117083765099242,1
"Curiosity of Chance, The",0.23117083765099242,1
"Librarian: Return to King Solomon's Mines, The",0.23117083765099242,1
Dorian Blues,0.23117083765099242,1
Touch of Pink,0.23117083765099242,1
"Angel Named Billy, An",0.23117083765099242,1
Absent (Ausente),0.23117083765099242,1
Big Eden,0.23117083765099242,1
"String, The (Le fil)",0.23117083765099242,1
Wonder Woman,0.23117083765099242,1
Date and Switch,0.23117083765099242,1
Gerontophilia,0.23117083765099242,1
Broderskab (Brotherhood),0.23117083765099242,1
Mulan II,0.23117083765099242,1
Holding Trevor,0.23117083765099242,1
Love Wrecked,0.23117083765099242,1
Defying Gravity,0.23117083765099242,1
I Think I Do,0.23117083765099242,1
Clockstoppers,0.23117083765099242,1
30 Years to Life,0.23117083765099242,1
It Had to Be You,0.23117083765099242,1
Dancing in September,0.23117083765099242,1
On the Edge,0.23117083765099242,1
Chasing Papi (a.k.a. Papi Chulo),0.23117083765099242,1
"Trip, The",0.23117083765099242,1
Friends and Family,0.23117083765099242,1
All-Star Superman,0.23117083765099242,1
Make the Yuletide Gay,0.23117083765099242,1
Yossi & Jagger,0.23117083765099242,1
Mambo Italiano,0.23117083765099242,1
Latter Days,0.23117083765099242,1
Zenon: Girl of the 21st Century,0.23117083765099242,1
Zenon: The Zequel,0.23117083765099242,1
Zenon: Z3,0.23117083765099242,1
Swimming Upstream,0.23117083765099242,1
Eighteen,0.23117083765099242,1
Get Your Stuff,0.23117083765099242,1
The Man I Love,0.23117083765099242,1
10 Attitudes,0.23117083765099242,1
16 Wishes,0.23117083765099242,1
29th and Gay,0.23117083765099242,1
Almost Normal,0.23117083765099242,1
The Men Next Door,0.23117083765099242,1
Long-Term Relationship,0.23117083765099242,1
3-Day Weekend,0.23117083765099242,1
The Big Gay Musical,0.23117083765099242,1
The Biggest Fan,0.23117083765099242,1
Boy Crazy,0.23117083765099242,1
Fashion Victims,0.23117083765099242,1
FAQs,0.23117083765099242,1
Tiger Orange,0.23117083765099242,1
Romeos,0.23117083765099242,1
Judas Kiss,0.23117083765099242,1
Role/Play,0.23117083765099242,1
Keep the Lights On,0.23117083765099242,1
Ink,0.23116341802559973,2
Remember Me,0.23104164453406253,2
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),0.23099856683276573,2
Pierrot le fou,0.2309459955063751,2
Pickpocket,0.2309459955063751,2
What Maisie Knew,0.23093789021493757,2
Jane Eyre,0.23093789021493757,2
"Sure Thing, The",0.23093206549438217,2
"Pest, The",0.2308984832223008,2
Double Happiness,0.23087960808110528,2
They Made Me a Criminal,0.23074801939095713,2
"Pacifier, The",0.23072235760217177,2
"Texas Chainsaw Massacre: The Beginning, The",0.23069951165984173,2
We Own the Night,0.23069951165984173,2
Hercules,0.2306642647763117,2
Children of the Corn III,0.23059679659931412,2
American Outlaws,0.23054023927922643,2
Hollow Reed,0.23052363350278549,2
Class of Nuke 'Em High,0.23051384152592083,2
My Sassy Girl (Yeopgijeogin geunyeo),0.23048323619020122,2
"Competition, The",0.23047546602690913,2
"Cheap Detective, The",0.23047546602690913,2
Cleopatra,0.23047546602690913,2
Next of Kin,0.2304750952496577,2
Man on a Ledge,0.23034383185974927,2
Bread and Roses,0.23028949385747355,2
I'll See You in My Dreams,0.23025371678678733,1
Survivor,0.23025371678678733,1
Aloha,0.23025371678678733,1
Entourage,0.23025371678678733,1
Magic Mike XXL,0.23025371678678733,1
7 Days in Hell,0.23025371678678733,1
Crazy in Alabama,0.23022014412178093,2
"Stepfather, The",0.23021479074626677,2
"Rugrats Movie, The",0.2302063709220496,2
"Pajama Game, The",0.23015864454307303,2
"Son, The (Le fils)",0.23000535279006099,2
Trance,0.22991421259368897,2
Death Wish 2,0.22990478466508432,2
"Twilight Saga: Breaking Dawn - Part 1, The",0.22986860255653144,2
"James Dean Story, The",0.22984822734499655,2
Stonewall,0.22975368099107088,2
My Best Fiend (Mein liebster Feind),0.22969712367098302,2
Beverly Hills Chihuahua,0.22967696284404512,2
Kika,0.22955621056035982,2
"Wife, The",0.22955621056035982,2
"Van, The",0.22955621056035982,2
"Dog's Life, A",0.22955532555220104,2
Turbo: A Power Rangers Movie,0.22951833374018543,2
Devil,0.2294773947766121,2
Brubaker,0.22947182965517687,2
What If,0.22944771651523727,2
When Night Is Falling,0.22943072113648422,2
Point of No Return,0.22942929741977894,2
Kafka,0.22941865527010544,2
"Little Romance, A",0.2292895393828289,2
Gotcha!,0.22928045289383642,2
Alex and Emma,0.22908002037011843,2
Hobo with a Shotgun,0.22906755146418029,2
"Unvanquished, The (Aparajito)",0.22905607664142635,2
Sergeant York,0.22901926840256243,2
Letters to Juliet,0.2289716414491323,2
Eat Pray Love,0.2289716414491323,2
Movie 43,0.2289704848202497,2
Bronson,0.2289614543707472,2
Vampires Suck,0.22891682437208874,2
Little Monsters,0.22884963560114735,2
Daria: Is It Fall Yet?,0.22873618138932034,2
Kissed,0.2287361625164259,2
Chocolate,0.22872307109204787,2
Stonehearst Asylum,0.2287034356687285,2
Bullet to the Head,0.22861579288271697,2
"Man on the Train (Homme du train, L')",0.228559010523958,2
Last Holiday,0.22848913932442622,2
Cirque du Freak: The Vampire's Assistant,0.2284545346576968,2
Flyboys,0.2284324104871475,2
Two for the Money,0.2284324104871475,2
Larry Crowne,0.2283701412490448,2
Ponette,0.22835993117277112,2
"Soldier's Daughter Never Cries, A",0.22834595375811803,2
She's Having a Baby,0.2283003127616375,2
Swimfan,0.22829597858986422,2
"Wrong Guy, The",0.22828761746844548,2
Kicking & Screaming,0.228285105785557,2
Under the Rainbow,0.22827478899991785,2
From the Hip,0.22827478899991785,2
Haunted Honeymoon,0.22827478899991785,2
"Dark Half, The",0.22827478899991785,2
Nighthawks,0.22827478899991785,2
House Arrest,0.22827478899991785,2
Trick or Treat,0.22827478899991785,2
Wide Awake,0.22827478899991785,2
Mass Appeal,0.22825000408047372,2
Europa (Zentropa),0.22822243751676613,2
How High,0.22813003784371289,2
Pontypool,0.2281150632567965,2
"Farewell to Arms, A",0.22809926732812613,2
"Cranes Are Flying, The (Letyat zhuravli)",0.2280504445730243,2
Class Reunion,0.22803735121893606,2
Wings,0.22798079389884826,2
"Trial, The (Procès, Le)",0.22798079389884826,2
Starbuck,0.2277809499902611,2
Damage (Fatale),0.22773676105961865,2
Mr. Bean's Holiday,0.22773192191668237,2
My Name Is Nobody (Il Mio nome è Nessuno),0.22766235229038137,2
"Stupids, The",0.22766116973880907,2
Twelve O'Clock High,0.2275694081615739,2
"10th Kingdom, The",0.22753575848161295,2
Bikini Beach,0.2274715620524747,2
Horror of Dracula (Dracula),0.22746948611903212,2
Red Heat,0.22746748302658196,2
"Lady and the Duke, The (Anglaise et le duc, L')",0.22746059983533182,2
Boy,0.22745814425852393,2
"Royal Affair, A (Kongelig affære, En)",0.22745814425852393,2
Hansel & Gretel: Witch Hunters,0.22741455998945917,2
Damn Yankees!,0.22733427841622542,2
"Bad News Bears in Breaking Training, The",0.22731660009690552,2
John Dies at the End,0.22725546078562758,2
"Curse of the Jade Scorpion, The",0.2272553925509099,2
"Farmer's Daughter, The",0.22723197795792474,2
Invasion U.S.A.,0.22721688841415816,2
Hot Rod,0.2271621760439259,2
Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng),0.2271442529033685,2
Wizards,0.22713155521357334,2
"Son's Room, The (Stanza del figlio, La)",0.22710685894831334,2
Quadrophenia,0.22708052644892102,2
Greed,0.22702925460682147,2
Virus,0.22700501371682894,2
Partly Cloudy,0.22699653601411637,2
"Couch Trip, The",0.22699184592306104,2
Taste of Cherry (Ta'm e guilass),0.22697660052476873,2
Body Shots,0.22697057137845628,2
Blood and Wine (Blood & Wine),0.22696499347939242,2
Leatherheads,0.22696204204289086,2
Halloween 5: The Revenge of Michael Myers,0.22679315245774131,2
"Life and Death of Peter Sellers, The",0.22678755945019416,2
The Chumscrubber,0.22678755945019416,2
Monster-in-Law,0.2267861381846525,2
Before the Rain (Pred dozhdot),0.22677913009405773,2
Half Past Dead,0.2267011027211647,2
Friday After Next,0.2267011027211647,2
TPB AFK: The Pirate Bay Away from Keyboard,0.22669678639138102,2
Horror Express,0.2266524044771127,2
Comet in Moominland,0.22663399818317376,2
"Twilight Samurai, The (Tasogare Seibei)",0.2265405433062794,2
Bread and Chocolate (Pane e cioccolata),0.2265299773536986,2
"Owl and the Pussycat, The",0.22638894479601193,2
Jobs,0.22631717874815227,2
Hamlet,0.22630352789543726,2
Art School Confidential,0.22625441963763604,2
In the Name of the King: A Dungeon Siege Tale,0.22623750649370583,2
"Spiderwick Chronicles, The",0.22623750649370583,2
August Rush,0.22621466055137576,2
December Boys,0.22621466055137576,2
No Small Affair,0.22620712233872414,2
"Girl in the Café, The",0.22617753680548766,2
SuperBabies: Baby Geniuses 2,0.2261660241198385,2
Bratz: The Movie,0.2261660241198385,2
Barney's Great Adventure,0.2261660241198385,2
Torn Curtain,0.22608456554005046,2
Cleaner,0.22603793842627284,2
"Great Outdoors, The",0.22602592375869895,2
"Haunted World of Edward D. Wood Jr., The",0.22601777315898935,2
"Simple Wish, A",0.22601777315898935,2
Get on the Bus,0.22600909078693485,2
"Chinese Ghost Story, A (Sinnui yauwan)",0.22599371583696498,2
Max Dugan Returns,0.22597473975048646,2
Son of Flubber,0.22597473975048646,2
Leave It to Beaver,0.22597473975048646,2
"Benny Goodman Story, The",0.2259493540267998,2
Journey to the Center of the Earth,0.2259493540267998,2
Stage Fright,0.2259404568619913,2
Surf Nazis Must Die,0.2258995263088001,2
"Heartbreak Kid, The",0.2258464081646102,2
Tarantula,0.2258203991798769,2
"Puppet Masters, The",0.22579271438586143,2
Castle Freak,0.22577106745178976,2
"Twilight Saga: New Moon, The",0.22571348617566847,2
Revolver,0.22571348617566847,2
Millennium,0.22567125197240567,2
Life with Mikey,0.225622639862036,2
Santa Claus: The Movie,0.2256041286063264,2
Beloved,0.2255350272583347,2
Return with Honor,0.2255350272583347,2
"American Rhapsody, An",0.2255350272583347,2
"Midnight Clear, A",0.2255350272583347,2
"Hunted, The",0.22550569161829517,2
Wild America,0.2253996259915772,2
Violets Are Blue...,0.2253751311509577,2
True Crime,0.2253751311509577,2
Evelyn,0.22534470510849128,2
"Toxic Avenger Part III: The Last Temptation of Toxie, The",0.22530390081968757,2
Communion,0.22530390081968757,2
Band of the Hand,0.22530390081968757,2
Lifeforce,0.22526160327274616,2
"Wave, The (Welle, Die)",0.22523260981180948,2
"Greatest Story Ever Told, The",0.22522914744470346,2
"Brief History of Time, A",0.22517272977013325,2
Mifune's Last Song (Mifunes sidste sang),0.2251290237623057,2
Garfield: A Tail of Two Kitties,0.2250682439762027,2
Passenger 57,0.2250447555385053,2
"Closet, The (Placard, Le)",0.2250388565317687,2
Big Trouble,0.22503626350642242,2
Explorers,0.22492512489520983,2
Carrie,0.224877958739173,2
Metallica: Some Kind of Monster,0.2248682391876525,2
Mr. Magorium's Wonder Emporium,0.2248474010200316,2
"Getaway, The",0.2248032443972792,2
Like Mike,0.22469240565272994,2
"Abominable Dr. Phibes, The",0.22466639814233938,2
Body Parts,0.22465335078736995,2
"Astronaut Farmer, The",0.22460956860068282,2
Friday the 13th Part V: A New Beginning,0.2245694384475585,2
That Old Feeling,0.22453874852087585,2
"Truth or Consequences, N.M.",0.22448204513985873,2
3 Ninjas Kick Back,0.22444655813022776,2
3 Ninjas Knuckle Up,0.22444655813022776,2
3 Ninjas: High Noon On Mega Mountain,0.22444655813022776,2
Sunshine,0.22441092636312662,2
Oliver Twist,0.22437844685243633,2
Regret to Inform,0.22435431020232433,2
Blow-Out (La grande bouffe),0.22435431020232433,2
Osmosis Jones,0.22432698194042708,2
"Zorro, the Gay Blade",0.2242951055082964,2
Nadja,0.22428253935580855,2
"Great Ziegfeld, The",0.22423413364452285,2
Romance,0.22417660426724323,2
Angel on My Shoulder,0.22417392539426378,2
Blue Steel,0.22414094263400394,2
Jonah: A VeggieTales Movie,0.2241180904759168,2
Destry Rides Again,0.22409660909726575,2
Felicia's Journey,0.22406828684679078,2
Friendly Persuasion,0.22406775588112085,2
Mr. & Mrs. Smith,0.22406729652067728,2
Universal Soldier: The Return,0.2240296397566411,2
Once Bitten,0.22400853803084433,2
Lady in the Water,0.22399328114504535,2
Hearts and Minds,0.22397982643916534,2
Return of the Living Dead Part II,0.2239202295900736,2
Running Scared,0.22389519009049255,2
Red River,0.22388391412510772,2
Fright Night,0.22388374747686246,2
Dear John,0.22385615181101243,2
"Return of Swamp Thing, The",0.22380966088787946,2
"Stunt Man, The",0.22380966088787946,2
Return to Snowy River (a.k.a. The Man From Snowy River II),0.22379778010815907,2
God Said 'Ha!',0.223779291733152,2
Fist of Legend (Jing wu ying xiong),0.22368464637565516,2
Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),0.22368464637565516,2
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),0.22368464637565516,2
"Myth of Fingerprints, The",0.2236843092963938,2
Step Into Liquid,0.22363288499839798,2
Nothing to Lose,0.22363068707832442,2
Room at the Top,0.22358012468821037,2
"Rich Man's Wife, The",0.22355577822685163,2
"Big Red One, The",0.22347815789795908,2
"Adventures of Ichabod and Mr. Toad, The",0.2234442172254229,2
Lawn Dogs,0.22341897221608345,2
"King of Masks, The (Bian Lian)",0.22339520282456568,2
Love Me If You Dare (Jeux d'enfants),0.22330395366322545,2
"My Mother's Castle (Château de ma mère, Le)",0.22328072547385108,2
Shower (Xizao),0.22316337639568914,2
Faithful,0.22315719256766162,2
"Fan, The",0.2231231832212643,2
"Million Dollar Hotel, The",0.2231231832212643,2
Drinking Buddies,0.2230376660192025,2
Point Blank,0.22303219632377386,2
Domino,0.22285209926925734,2
Barenaked in America,0.22278614596372928,2
Heaven Can Wait,0.22272727731887182,2
"Best Man, The",0.2227141322838607,2
"Talk of the Town, The",0.22264967297738003,2
Zulu,0.22264886232748002,2
It's Pat,0.2226243426046036,2
"Cool, Dry Place, A",0.22248452280644407,2
Fritz the Cat,0.22242670037280265,2
Heaven,0.22241354568085117,2
"Four Musketeers, The",0.22240261341623696,2
Suburban Commando,0.22237568627081883,2
Filth,0.22231228617671867,2
Guinevere,0.222312082435129,2
Maya Lin: A Strong Clear Vision,0.2222858062968402,2
Full Frontal,0.22221855881723476,2
Southern Comfort,0.22221855881723476,2
Red Riding Hood,0.22219214158395745,2
Leatherface: Texas Chainsaw Massacre III,0.22209389998302664,2
Flowers in the Attic,0.22198174595988301,2
"Kid, The",0.22198174595988301,2
Treasure Island,0.22188372777540807,2
Fahrenheit 451,0.22185571185330855,2
