movieName,pageRank,ratingcount
Eve's Bayou,0.25117297594599536,2
"Hi-Lo Country, The",0.25117297594599536,2
Baadasssss! (How to Get the Man's Foot Outta Your Ass),0.25117297594599536,2
Bernie,0.2511660353577468,2
Ride Along,0.2511660353577468,2
Jackass Presents: Bad Grandpa,0.2511660353577468,2
Here Comes the Boom,0.2511660353577468,2
Carrie,0.25109063224331857,2
Blue Ruin,0.25109063224331857,2
Night and Fog (Nuit et brouillard),0.2510775725654969,2
Party Girl,0.25106723553189286,3
Notes on a Scandal,0.2510474865221196,2
Sugar & Spice,0.25104450355889424,2
High Anxiety,0.25104450355889424,2
The Hunger,0.25104171533151853,3
Fire Down Below,0.2510342572098894,3
No Holds Barred,0.2510175764134762,2
Arranged,0.25099990913661074,2
MirrorMask,0.25092014136592145,3
Time Lapse,0.2508210216397025,2
Going the Distance,0.2508210216397025,2
Booty Call,0.25078606520826824,3
"Mirror, The (Zerkalo)",0.2507183691363939,2
Shanghai Surprise,0.25070064570520195,2
Stakeout,0.25070064570520195,2
Monkeybone,0.25070064570520195,2
Star Trek 3,0.25070064570520195,2
Sex Tape,0.25070064570520195,2
We're the Millers,0.25070064570520195,2
Madagascar 3: Europe's Most Wanted,0.25070064570520195,2
Run All Night,0.25070064570520195,2
"Other Woman, The",0.25070064570520195,2
At Close Range,0.2506736476993203,2
Bagdad Cafe (Out of Rosenheim),0.2506736476993203,2
Vanishing Point,0.2506379369139697,2
Confidence,0.2505770284678345,3
The Spectacular Now,0.25036208662631576,2
Angel Eyes,0.25035467982697024,3
"Four Feathers, The",0.2503206599480339,3
Aces: Iron Eagle III,0.25026433357291356,3
"Game Plan, The",0.25022253138341877,2
Quick Change,0.25018009928544516,3
Roommates,0.2501411887668536,3
It,0.2500105192183989,2
Battlestar Galactica: Razor,0.24992715425783457,3
Lorenzo's Oil,0.24991357874756528,2
Camelot,0.24991357874756528,2
Rumor Has It...,0.24985326538735422,3
Priceless (Hors de prix),0.24968670468305756,3
"Dangerous Lives of Altar Boys, The",0.24967070757517035,3
"Dilemma, The",0.24966848902238395,2
Money Talks,0.24966848902238395,2
Middle Men,0.24966848902238395,2
J. Edgar,0.24966848902238395,2
Wanderlust,0.24966848902238395,2
Nothing But Trouble,0.24963982038045457,3
Smokey and the Bandit II,0.24958203229335446,2
Smokey and the Bandit III,0.24958203229335446,2
Planes: Fire & Rescue,0.24950442795186262,2
Eternity and a Day (Mia aoniotita kai mia mera),0.24946949730100199,2
Heartbreak Ridge,0.2494454160079756,3
Salvador,0.24942317044403636,2
Stick It,0.24932557027601968,2
Wrath of the Titans,0.2492642283538697,2
Pixels,0.24920199294393228,2
Night at the Museum: Secret of the Tomb,0.24920199294393228,2
Herbie: Fully Loaded,0.24920199294393228,2
Epic,0.24920199294393228,2
What Time Is It There? (Ni neibian jidian),0.2491465374464152,2
"King in New York, A",0.24898724746351447,2
"Immigrant, The",0.24898724746351447,2
Homegrown,0.24895104868034743,3
"Skin I Live In, The (La piel que habito)",0.24894301950145353,2
Aquamarine,0.24887875237884502,2
Memories (Memorîzu),0.24876056996720308,2
Children of the Damned,0.24862165468816608,3
Cinderella,0.24852347327389102,2
Valentine,0.2484837532910569,3
Cypher,0.24845388081929992,3
Fallen Angels (Duo luo tian shi),0.2483639659881178,2
Jackass 3.5,0.24811561447935274,2
Emma,0.24811082423909558,2
Brainstorm,0.24808066099116954,3
Louis C.K.: Oh My God,0.24805286774945035,3
Running With Scissors,0.24804233049379928,2
Man Facing Southeast,0.2480349980382149,3
"Wicker Man, The",0.24793223208378318,2
Tenebre,0.24788632018392323,2
High Tension (Haute tension) (Switchblade Romance),0.24788632018392323,2
Deep Red (Profondo rosso),0.24788632018392323,2
Mr. Blandings Builds His Dream House,0.24787717908542004,2
"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die)",0.24787717908542004,2
The 3 Penny Opera,0.24787717908542004,2
I Origins,0.24784088957669037,2
The Great Train Robbery,0.24778050013303607,3
Blackhat,0.2477566205470048,2
Niagara,0.2477398458379152,2
Larger Than Life,0.24772085069108618,3
You Will Meet a Tall Dark Stranger,0.24764503422731324,2
This Is My Father,0.24763760592776163,3
61*,0.2476181441187129,2
"Twelve Chairs, The",0.24759150513612194,2
My Science Project,0.24757561153210755,3
The Walk,0.24736987488781917,2
Everest,0.24736987488781917,2
Thirst (Bakjwi),0.24719073600586575,2
Dolls,0.24713287976902934,2
Jabberwocky,0.24712964722821032,3
Hoodwinked!,0.2469932501636191,3
United 93,0.24698177936380003,2
Lorna's Silence (Le silence de Lorna),0.24693653636910598,2
Victory (a.k.a. Escape to Victory),0.24689910430427714,2
"Dukes of Hazzard, The",0.24689910430427714,2
Shooting Fish,0.2466485310212384,2
Morons From Outer Space,0.2466485310212384,2
"Man and a Woman, A (Un homme et une femme)",0.24656006799566318,3
New Year's Eve,0.24654246986571834,2
Piranha 3DD (a.k.a. Piranha DD),0.24654246986571834,2
"Big Year, The",0.24654246986571834,2
The Big Bus,0.24637306488480196,2
Where's Marlowe?,0.24635908747014887,2
Ice Castles,0.24634583535077662,2
Songs From the Second Floor (Sånger från andra våningen),0.24626672431730018,2
"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",0.24625728411345105,3
Paul Blart: Mall Cop 2,0.24606285956819815,2
Grown Ups 2,0.24606285956819815,2
That's My Boy,0.24606285956819815,2
56 Up,0.24596582531799263,2
"Ipcress File, The",0.24586957289392455,2
Jack and Jill,0.24586500512043333,2
Water for Elephants,0.24586500512043333,2
"Amazing Panda Adventure, The",0.24580179479185435,3
Poltergeist,0.24579378852905415,2
White Nights,0.24568475881607194,2
"Claymation Christmas Celebration, A",0.2455005137928981,2
"Program, The",0.24548283682827593,3
The Wedding Ringer,0.24539058501838587,2
Last Vegas,0.24539058501838587,2
"Curse of Frankenstein, The",0.24535628449226726,2
To Live and Die in L.A.,0.24530828711073108,2
"Woman in Red, The",0.24524174049244327,2
Ernest Goes to Camp,0.24524174049244327,2
Italian for Beginners (Italiensk for begyndere),0.2451481109054527,2
"Hunchback of Notre Dame, The",0.24512152821110172,2
My Summer of Love,0.24512130558399986,2
"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",0.24487880568750328,3
Paradise Road,0.24475095948207715,2
"Duck, You Sucker",0.24471423643319556,2
"Big Bounce, The",0.24471423643319556,2
Attack of the Giant Leeches,0.24463128135980217,2
Gentlemen Broncos,0.24463128135980217,2
"Wicker Man, The",0.24463128135980217,2
Curse of the Golden Flower (Man cheng jin dai huang jin jia),0.24463128135980217,2
Ten,0.24436815285643088,2
FairyTale: A True Story,0.24419863836505845,2
Samsara,0.2441433257272786,2
What a Girl Wants,0.24414190217855775,2
Beyond the Poseidon Adventure,0.24406055492673304,2
Harlan County U.S.A.,0.24396043818586646,2
Salaam Bombay!,0.24394586883022018,2
To Be and to Have (Être et avoir),0.24394586883022018,2
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0.24380660855084077,2
Rory O'Shea Was Here (Inside I'm Dancing),0.24380660855084077,2
You Don't Know Jack,0.24380660855084077,2
What to Expect When You're Expecting,0.24379804432486538,2
Haywire,0.24359130669156448,2
All Is Lost,0.24359130669156448,2
In This World,0.2435481609703655,2
Dead Man's Shoes,0.24350652144558652,2
Black Robe,0.24338824739334913,3
My Favorite Martian,0.24329190939371453,3
Spies Like Us,0.2432748259357095,3
"Faraway, So Close (In weiter Ferne, so nah!)",0.24313226202272886,2
Black Knight,0.2430440634074155,2
"Switch, The",0.24276588764204737,2
Palookaville,0.24271112245469562,3
Tuck Everlasting,0.2426794309130179,2
"Trip to Italy, The",0.24263137805286478,2
I Don't Know How She Does It,0.24258112923126582,2
Camp,0.2425098462540123,2
"Harvey Girls, The",0.2425098462540123,2
Funny Games U.S.,0.242457302478291,2
Major League II,0.24241425319581122,2
Man of the House,0.24240338454667096,3
Taxi to the Dark Side,0.24235974168036076,2
Just Friends,0.2422993915635957,2
Out of Time,0.24221468512837815,2
Extreme Ops,0.24213075630846484,2
Day & Night,0.2420884588656728,2
The Pumaman,0.2420739531697612,2
"Wood, The",0.24206756656353828,3
Are We There Yet?,0.24205448729867213,2
Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),0.24195539589107073,3
My Crazy Life (Mi vida loca),0.24182560305555362,3
Hannibal Rising,0.2416010367473045,2
Joyeux Noël (Merry Christmas),0.24156585866419497,3
Cheech & Chong's Next Movie,0.2414561661106066,2
Sexmission (Seksmisja),0.2413762792549014,2
Prom Night,0.24125514940046242,2
"""Great Performances"" Cats",0.24123221510938908,2
In July (Im Juli),0.24120955580094156,2
Not One Less (Yi ge dou bu neng shao),0.24104737498847262,2
Prince of Darkness,0.24103956207846358,2
Eden Lake,0.24103956207846358,2
Camp Rock,0.24102414772213698,2
Cria Cuervos,0.2410205956760879,2
Vivre sa vie: Film en douze tableaux (My Life to Live),0.2410205956760879,2
It's a Boy Girl Thing,0.24081454324750992,2
Carnosaur 2,0.2407404358197379,2
Carnosaur 3: Primal Species,0.2407404358197379,2
Ghoulies II,0.2407404358197379,2
Air Bud: Golden Receiver,0.24067433781655687,2
"Enfer, L'",0.24059002432627674,2
Gigantic (A Tale of Two Johns),0.24055920047733542,2
Che: Part One,0.24045479763799052,2
Che: Part Two,0.24045479763799052,2
Clara's Heart,0.2404531201179685,2
Fatal Beauty,0.2404531201179685,2
What's Your Number?,0.24040310333896853,2
Slither,0.2403671522005015,2
Dr. Seuss' The Lorax,0.2403671522005015,2
Hells Angels on Wheels,0.24034044669344798,1
"Follow Me, Boys!",0.24034044669344798,1
Daddy Day Camp,0.24034044669344798,1
Once Upon a Forest,0.24034044669344798,1
Vamp,0.24034044669344798,1
Catfish in Black Bean Sauce,0.24034044669344798,1
Funny Lady,0.24034044669344798,1
Bangkok Dangerous,0.24034044669344798,1
Fraternity Vacation,0.24034044669344798,1
Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust),0.24034044669344798,1
"OH in Ohio, The",0.24034044669344798,1
Santa with Muscles,0.24034044669344798,1
"Merry War, A",0.24034044669344798,1
"Tarzan, the Ape Man",0.24034044669344798,1
One Day,0.24033863579816145,2
Silver Bullet (Stephen King's Silver Bullet),0.24022264942747149,2
Bloody Sunday,0.24020715194876507,2
Robot & Frank,0.2401789178359451,2
"Warrior's Way, The",0.24011881856695888,2
Blackadder's Christmas Carol,0.24011881856695888,2
Memories of Murder (Salinui chueok),0.24007360162623528,2
Dreamcatcher,0.23996567974000776,3
The Good Dinosaur,0.23995004861690153,2
"Fourth Kind, The",0.2398431318824642,2
Adam,0.2398431318824642,2
Carandiru,0.23981688989246427,2
Say It Isn't So,0.23977796138930763,2
"Hidden, The",0.2396594125963483,2
"Big Green, The",0.23959942740755089,3
Outside Providence,0.23948242418986843,3
Brief Encounter,0.23945592008156666,2
5 Centimeters per Second (Byôsoku 5 senchimêtoru),0.23930499058662688,2
"Perez Family, The",0.23924463720184186,3
Exorcist II: The Heretic,0.2392074003154959,2
Stag,0.23917894936771553,2
The Second Best Exotic Marigold Hotel,0.2390458469905748,2
Gentlemen of Fortune (Dzhentlmeny udachi),0.23898116985801476,2
Clockwise,0.23895327586272797,2
Splice,0.23868112895151392,2
"Damned United, The",0.23866221255994644,2
Brooklyn's Finest,0.23865828300918385,2
Never Back Down,0.23865828300918385,2
Afro Samurai: Resurrection,0.23865828300918385,2
Alvin and the Chipmunks: The Squeakquel,0.2386150309483329,2
Shattered,0.23845412748354095,2
The Lobster,0.23842874500598069,2
Short Term 12,0.23842874500598069,2
Fish Tank,0.23842874500598069,2
Because I Said So,0.23838032052078503,2
Premonition,0.23838032052078503,2
"Impostors, The",0.23836308630122066,2
King Solomon's Mines,0.23830721320712825,4
84 Charing Cross Road,0.238306528981133,2
Nanook of the North,0.238306528981133,2
Rosetta,0.23830007252987365,2
"Five Obstructions, The (Fem benspænd, De)",0.23830007252987365,2
Leprechaun,0.23828028606171012,2
Surf's Up,0.23821296125109115,2
Pandora and the Flying Dutchman,0.2381722041953637,2
"Paradine Case, The",0.2381722041953637,2
"Twilight Saga: Eclipse, The",0.2381571086334766,2
Flipped,0.23815072584115377,2
Tusk,0.2380837312879364,2
It Takes Two,0.2380492549907382,2
"Bling Ring, The",0.23800781256083647,2
CB4 - The Movie,0.23796335535343585,2
The Nice Guys,0.23796335535343585,2
The Conjuring 2,0.23796335535343585,2
"Onion Movie, The",0.23796335535343585,2
Three O'Clock High,0.23796335535343585,2
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",0.23794393532504893,2
88 Minutes,0.23760010572812437,2
"Invasion, The",0.23760010572812437,2
Charlotte's Web,0.2375117580298158,2
Daddy's Home,0.23751096835365215,2
Now You See Me 2,0.23751096835365215,2
Fermat's Room (La habitación de Fermat),0.23749945544405046,2
Come and See (Idi i smotri),0.2374386647822315,2
Valentine's Day,0.23736567347867385,2
"Innocents, The",0.2373177226827614,2
"Big Tease, The",0.23719247125121184,2
Happy Endings,0.23709602551172757,2
Sex: The Annabel Chong Story,0.23709602551172757,2
Family Plot,0.2370793704150178,2
Saw VII 3D - The Final Chapter,0.23707608541008693,2
Saw VI,0.23707608541008693,2
I'll Do Anything,0.23705946832817265,2
H.O.T.S.,0.23705946832817265,2
Home,0.23696297926634588,2
Deuce Bigalow: European Gigolo,0.2369311986706179,2
You Kill Me,0.2369311986706179,2
Fun and Fancy Free,0.2369270637250129,2
"Million Dollar Duck, The (a.k.a. $1,000,000 Duck)",0.2369270637250129,2
Beach Party,0.2369270637250129,2
Benji the Hunted,0.2369270637250129,2
House Party 2,0.23690013657959474,2
Problem Child 2,0.23690013657959474,2
"Garbage Pail Kids Movie, The",0.23690013657959474,2
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",0.2368705064049251,2
"O Auto da Compadecida (Dog's Will, A)",0.2368636551785414,2
Steamboy (Suchîmubôi),0.23684795242439838,2
Casualties of War,0.23684474194158836,2
Sweet Sixteen,0.23678758085270887,2
"Day of the Beast, The (Día de la Bestia, El)",0.23677695915136118,2
Lawless,0.23676713760009646,2
Into the Blue,0.23663039023988905,2
The Earrings of Madame de...,0.2365998327608293,2
Schizopolis,0.23658320587132048,2
Lost Souls,0.23658320587132048,2
Simon of the Desert (Simón del desierto),0.23653222314318992,2
Invictus,0.23652693800210361,2
"Fast & Furious 6 (Fast and the Furious 6, The)",0.23652693800210361,2
Helvetica,0.2365266485512328,2
"Love Guru, The",0.2364647025921662,2
National Lampoon's Van Wilder: The Rise of Taj,0.2364647025921662,2
Good Luck Chuck,0.2364647025921662,2
"Scout, The",0.23642084027440793,2
Starship Troopers 2: Hero of the Federation,0.23625791207606128,2
The Secret Life of Pets,0.23624520566826782,2
"Peanuts Movie, The",0.23624520566826782,2
The Legend of Tarzan,0.23624520566826782,2
Eulogy,0.23607610253009462,2
Hitman: Agent 47,0.23607455100231983,2
Defendor,0.23585017544722833,2
Land of the Lost,0.23585017544722833,2
Recount,0.23585017544722833,2
Aimée & Jaguar,0.23575917182182035,2
Bad Day at Black Rock,0.23575318503250567,2
Vera Drake,0.23571615397548418,2
Planet 51,0.23566082338225347,2
Just My Luck,0.23551165181547473,2
Becoming Jane,0.23551165181547473,2
Gun Crazy (a.k.a. Deadly Is the Female),0.23549806685961233,2
Sleepaway Camp,0.2354906341065315,2
"Good Mother, The",0.2354645924594731,2
Prefontaine,0.2354645924594731,2
"Shop on Main Street, The (Obchod na korze)",0.23541097804778216,2
Rivers and Tides,0.2354080351393853,2
B*A*P*S,0.2352460785329066,2
Leave Her to Heaven,0.2352355226502922,2
"Spy Next Door, The",0.23521882665884458,2
Journey to the Center of the Earth,0.23521882665884458,2
Born Yesterday,0.23521562056344703,2
One Good Cop,0.23521562056344703,2
"Marrying Man, The (Too Hot to Handle)",0.23521562056344703,2
Half Moon Street,0.23521562056344703,2
Babies (Bébé(s)),0.23515157312205048,2
Sweet Charity,0.2350832159602874,2
"Robe, The",0.2350832159602874,2
"Girls, Les",0.2350832159602874,2
Lover Come Back,0.2350832159602874,2
State Fair,0.2350832159602874,2
"Picture of Dorian Gray, The",0.2350832159602874,2
Silk Stockings,0.2350832159602874,2
Straight Talk,0.2350832159602874,2
Mogambo,0.2350832159602874,2
Gidget,0.2350832159602874,2
Take Me Out to the Ball Game,0.2350832159602874,2
Kopps,0.23504853242414428,2
"Last Days, The",0.2350135036654836,2
Richard Pryor: Live in Concert,0.23496163415921148,2
Mood Indigo (L'écume des jours),0.23490513154397677,2
Timeline,0.23486775685678898,2
Aqua Teen Hunger Force Colon Movie Film for Theaters,0.2347532078211064,2
Doctor Who: The Time of the Doctor,0.23474655290699822,2
"Bigger, Stronger, Faster*",0.23460395405733375,2
Body of Evidence,0.23459931857014485,2
Captain Blood,0.2345748288009627,2
Confessions (Kokuhaku),0.23456632428945293,2
"Americanization of Emily, The",0.23456433031945845,2
"Day of the Dolphin, The",0.23456433031945845,2
G.I. Joe: Retaliation,0.23452389900309661,2
G-Force,0.23452389900309661,2
"Same Time, Next Year",0.2344673924230712,2
Blankman,0.23446691396698516,2
Rififi (Du rififi chez les hommes),0.2343897880815794,2
King Creole,0.23437115990505863,2
"Inspector General, The",0.2343146025849708,2
Q & A,0.23428238786187056,2
Miami Blues,0.23428238786187056,2
Neighbors 2: Sorority Rising,0.2342715150575633,2
"Look of Silence, The",0.2342715150575633,2
Best of Enemies,0.2342715150575633,2
Turistas,0.23416181395251104,2
Epic Movie,0.23416181395251104,2
"SpongeBob SquarePants Movie, The",0.23412305611329276,2
Good Burger,0.23412305611329276,2
Deadly Friend,0.2341104846244161,2
House II: The Second Story,0.2341104846244161,2
Pumpkinhead,0.2341104846244161,2
Puppet Master,0.2341104846244161,2
Phantoms,0.2341104846244161,2
Amityville 1992: It's About Time,0.2341104846244161,2
Fright Night Part II,0.2341104846244161,2
Prom Night II,0.2341104846244161,2
Eye of the Needle,0.2341073600747341,2
Thief of Hearts,0.2341073600747341,2
License to Wed,0.23405119287422949,2
Red Beard (Akahige),0.23395790193291918,2
Jupiter Ascending,0.23392650133951906,2
"Gambler, The",0.23391410434021598,1
Caveman,0.23391410434021598,1
"Hour of the Pig, The",0.23391410434021598,1
Unmade Beds,0.23391410434021598,1
Prisoner of the Mountains (Kavkazsky plennik),0.23391410434021598,1
Twin Town,0.23391410434021598,1
Dream With the Fishes,0.23391410434021598,1
When the Cat's Away (Chacun cherche son chat),0.23391410434021598,1
2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),0.23391410434021598,1
Experience Preferred... But Not Essential,0.23391410434021598,1
"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",0.23391410434021598,1
Salome's Last Dance,0.23391410434021598,1
Black Tar Heroin: The Dark End of the Street,0.23391410434021598,1
For All Mankind,0.23391410434021598,1
"Grass Is Greener, The",0.23391410434021598,1
Funeral in Berlin,0.23391410434021598,1
Promises,0.23391410434021598,1
"Tale of Springtime, A (Conte de Printemps)",0.23391410434021598,1
The Big Sleep,0.23391410434021598,1
"Separation, The (Séparation, La)",0.23391410434021598,1
Storefront Hitchcock,0.23391410434021598,1
"This World, Then the Fireworks",0.23391410434021598,1
"Seventh Heaven (Septième ciel, Le)",0.23391410434021598,1
Morgan!,0.23391410434021598,1
Erik the Viking,0.23391410434021598,1
"Experts, The",0.23391410434021598,1
How to Get Ahead in Advertising,0.23391410434021598,1
Train of Life (Train de vie),0.23391410434021598,1
"Flower of My Secret, The (La flor de mi secreto)",0.23391410434021598,1
Nowhere to Hide (Injeong sajeong bol geot eobtda),0.23391410434021598,1
Two Ninas,0.23391410434021598,1
"Better Tomorrow, A (Ying hung boon sik)",0.23391124066947233,2
"Protector, The (a.k.a. Warrior King) (Tom yum goong)",0.23391124066947233,2
"Hobbit, The",0.23384683960947986,2
Addams Family Reunion,0.23378074160629875,2
Support Your Local Sheriff!,0.23362074469474756,2
Bastard Out of Carolina,0.23362074469474756,2
"Book Thief, The",0.23354870728742047,2
Nim's Island,0.23349174232027864,2
Babylon A.D.,0.23349174232027864,2
Jennifer's Body,0.23346889637794846,2
White Noise,0.233382439648919,2
Silver Streak,0.23332768124975733,2
Norbit,0.23332556921643202,2
Little Man,0.23332556921643202,2
Jason Bourne,0.2333011805100707,2
Soul Kitchen,0.2331884943239292,2
Betsy's Wedding,0.23316377445002315,2
"Eyes of Tammy Faye, The",0.23316377445002315,2
Author! Author!,0.23316377445002315,2
Hearts in Atlantis,0.23316377445002315,2
Carnage,0.23312771476866725,2
Duets,0.23311782657589283,2
"Veronika Voss (Sehnsucht der Veronika Voss, Die)",0.2331060721953765,2
High and Low (Tengoku to jigoku),0.2331060721953765,2
"Girl Next Door, The",0.2330908994304748,2
Gigli,0.2330908994304748,2
"Darkest Hour, The",0.2330874816517643,2
Wild Hogs,0.2330874816517643,2
Transporter 3,0.2330874816517643,2
Monsters vs Aliens: Mutant Pumpkins from Outer Space,0.23306463570943423,2
Music Box,0.23303136984686343,2
Cactus Flower,0.23303136984686343,2
"Sorcerer's Apprentice, The",0.23302524624182697,2
Calamity Jane,0.23297902247103233,2
Piñero,0.23295209532561426,2
More,0.2328803010404654,2
Police Story (Ging chaat goo si),0.2328803010404654,2
God Bless America,0.2328803010404654,2
Redline,0.2328803010404654,2
Son of Rambow,0.232836007803384,2
"Quiet Earth, The",0.23283021744608273,2
Faust,0.23282769139537748,2
100 Girls,0.2328272944616623,2
Year One,0.2327739687222005,2
Raise Your Voice,0.23274798068411048,2
Manderlay,0.23271941948501593,2
Scooby-Doo 2: Monsters Unleashed,0.23271356590737863,2
It's Such a Beautiful Day,0.23270650066554202,2
In the Cut,0.23268751199317103,2
Three Fugitives,0.23268751199317103,2
"Affair of Love, An (Liaison pornographique, Une)",0.23267769215694062,2
Daddy Day Care,0.23265329466661971,2
"Spirit of St. Louis, The",0.23264144349832172,2
Madame Sousatzka,0.2325918671556826,2
Angel and the Badman,0.2325273121403331,2
There's No Business Like Show Business,0.2325273121403331,2
Carnosaur,0.23252096213123094,2
"Gauntlet, The",0.23251248420603451,2
Exodus,0.23251248420603451,2
Private School,0.23249927637945306,2
Just Married,0.2324846434223624,2
House (Hausu),0.23244484741686294,2
Andre,0.23241186851768023,2
American Ninja 2: The Confrontation,0.23237820516523047,2
Furious 7,0.23236970805368617,2
Indie Game: The Movie,0.23236970805368617,2
Imagine Me & You,0.23236423083592347,2
Independence Day: Resurgence,0.2323074726437489,2
Steve Jobs,0.2323074726437489,2
Coach Carter,0.23230251141915115,2
Harakiri (Seppuku),0.23226551963588263,2
City of Ember,0.2322606279026593,2
Runaway,0.23225562505092054,2
"Vernon, Florida",0.2321850903161797,2
Eddie and the Cruisers,0.23208876161414094,2
"Power of Nightmares, The: The Rise of the Politics of Fear",0.2320873442594371,2
"Shootist, The",0.23207034189560866,2
Inglorious Bastards (Quel maledetto treno blindato),0.2319906379433644,2
"You, Me and Dupree",0.2319769460814295,2
"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer)",0.2318939910080361,2
Lady Snowblood (Shurayukihime),0.2318939910080361,2
Munchies,0.2318939910080361,2
Choke,0.2318939910080361,2
Dead Snow (Død snø),0.23188743830628666,2
"Son of the Bride (Hijo de la novia, El)",0.23185023810503777,2
Awake,0.23181236924145376,2
Josie and the Pussycats,0.2316798422992075,2
Slackers,0.23165033486638847,2
Music of the Heart,0.23157775096886127,2
Domestic Disturbance,0.23151655120549255,2
Requiem for a Heavyweight,0.23149129423983175,2
Testament,0.23149129423983175,2
Whisper of the Heart (Mimi wo sumaseba),0.23147358144507324,2
Leap Year,0.23146828752520793,2
American Pie Presents Beta House (American Pie 6: Beta House),0.23146488650406327,2
"American Crime, An",0.2314566856626403,2
Casino Royale,0.23136782651744464,2
Speed Racer,0.23133755137086826,2
8 Women,0.23131878887136034,2
Purple Noon (Plein soleil),0.2312444475998656,2
Tortilla Soup,0.23124166958073294,2
"Wages of Fear, The (Salaire de la peur, Le)",0.23119853570000573,2
Girl,0.2311708376509924,1
Just Write,0.2311708376509924,1
Shelter,0.2311708376509924,1
Boy Culture,0.2311708376509924,1
Shining Through,0.2311708376509924,1
Three of Hearts,0.2311708376509924,1
"Darkman II: Return of Durant, The",0.2311708376509924,1
Back Soon,0.2311708376509924,1
"Getting Go, the Go Doc Project",0.2311708376509924,1
The Brave Little Toaster Goes to Mars,0.2311708376509924,1
Boys,0.2311708376509924,1
The Conrad Boys,0.2311708376509924,1
Plan B,0.2311708376509924,1
Land of Storms,0.2311708376509924,1
Naomi and Ely's No Kiss List,0.2311708376509924,1
Straight-Jacket,0.2311708376509924,1
Mystery Date,0.2311708376509924,1
Swedish Auto,0.2311708376509924,1
"Patrik Age 1.5 (Patrik 1,5)",0.2311708376509924,1
Zerophilia,0.2311708376509924,1
Yossi (Ha-Sippur Shel Yossi),0.2311708376509924,1
The Way He Looks,0.2311708376509924,1
Queen Christina,0.2311708376509924,1
Clapham Junction,0.2311708376509924,1
Were the World Mine,0.2311708376509924,1
Breakfast with Scot,0.2311708376509924,1
"Curiosity of Chance, The",0.2311708376509924,1
"Librarian: Return to King Solomon's Mines, The",0.2311708376509924,1
Dorian Blues,0.2311708376509924,1
Touch of Pink,0.2311708376509924,1
"Angel Named Billy, An",0.2311708376509924,1
Absent (Ausente),0.2311708376509924,1
Big Eden,0.2311708376509924,1
"String, The (Le fil)",0.2311708376509924,1
Wonder Woman,0.2311708376509924,1
Date and Switch,0.2311708376509924,1
Gerontophilia,0.2311708376509924,1
Broderskab (Brotherhood),0.2311708376509924,1
Mulan II,0.2311708376509924,1
Holding Trevor,0.2311708376509924,1
Love Wrecked,0.2311708376509924,1
Defying Gravity,0.2311708376509924,1
I Think I Do,0.2311708376509924,1
Clockstoppers,0.2311708376509924,1
30 Years to Life,0.2311708376509924,1
It Had to Be You,0.2311708376509924,1
Dancing in September,0.2311708376509924,1
On the Edge,0.2311708376509924,1
Chasing Papi (a.k.a. Papi Chulo),0.2311708376509924,1
"Trip, The",0.2311708376509924,1
Friends and Family,0.2311708376509924,1
All-Star Superman,0.2311708376509924,1
Make the Yuletide Gay,0.2311708376509924,1
Yossi & Jagger,0.2311708376509924,1
Mambo Italiano,0.2311708376509924,1
Latter Days,0.2311708376509924,1
Zenon: Girl of the 21st Century,0.2311708376509924,1
Zenon: The Zequel,0.2311708376509924,1
Zenon: Z3,0.2311708376509924,1
Swimming Upstream,0.2311708376509924,1
Eighteen,0.2311708376509924,1
Get Your Stuff,0.2311708376509924,1
The Man I Love,0.2311708376509924,1
10 Attitudes,0.2311708376509924,1
16 Wishes,0.2311708376509924,1
29th and Gay,0.2311708376509924,1
Almost Normal,0.2311708376509924,1
The Men Next Door,0.2311708376509924,1
Long-Term Relationship,0.2311708376509924,1
3-Day Weekend,0.2311708376509924,1
The Big Gay Musical,0.2311708376509924,1
The Biggest Fan,0.2311708376509924,1
Boy Crazy,0.2311708376509924,1
Fashion Victims,0.2311708376509924,1
FAQs,0.2311708376509924,1
Tiger Orange,0.2311708376509924,1
Romeos,0.2311708376509924,1
Judas Kiss,0.2311708376509924,1
Role/Play,0.2311708376509924,1
Keep the Lights On,0.2311708376509924,1
Ink,0.23116341802559973,2
Remember Me,0.23104164453406253,2
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),0.2309985668327657,2
Pierrot le fou,0.2309459955063751,2
Pickpocket,0.2309459955063751,2
What Maisie Knew,0.23093789021493757,2
Jane Eyre,0.23093789021493757,2
"Sure Thing, The",0.23093206549438214,2
"Pest, The",0.2308984832223008,2
Double Happiness,0.23087960808110525,2
They Made Me a Criminal,0.23074801939095713,2
